 [2025-11-15 14:27:52] iteration        1/30517578 | consumed samples:           64 | elapsed time per iteration (ms): 109254.3 | throughput per GPU (TFLOP/s/GPU): 121.6 | learning rate: 1.310719E-09 | decoupled learning rate: 3.276798E-09 | global batch size:    64 | lm loss: 1.195438E+01 | loss scale: 1.0 | grad norm: 80.555 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:27:38] iteration      205/30517578 | consumed samples:        13120 | elapsed time per iteration (ms): 34440.4 | throughput per GPU (TFLOP/s/GPU): 385.8 | learning rate: 2.686974E-07 | decoupled learning rate: 6.717437E-07 | global batch size:    64 | lm loss: 4.151716E-02 | loss scale: 1.0 | grad norm: 3.454 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:28:13] iteration      206/30517578 | consumed samples:        13184 | elapsed time per iteration (ms): 35667.8 | throughput per GPU (TFLOP/s/GPU): 372.6 | learning rate: 2.700082E-07 | decoupled learning rate: 6.750205E-07 | global batch size:    64 | lm loss: 3.822870E-02 | loss scale: 1.0 | grad norm: 2.465 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:28:48] iteration      207/30517578 | consumed samples:        13248 | elapsed time per iteration (ms): 34975.3 | throughput per GPU (TFLOP/s/GPU): 379.9 | learning rate: 2.713189E-07 | decoupled learning rate: 6.782973E-07 | global batch size:    64 | lm loss: 3.716275E-02 | loss scale: 1.0 | grad norm: 3.208 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:29:23] iteration      208/30517578 | consumed samples:        13312 | elapsed time per iteration (ms): 35207.7 | throughput per GPU (TFLOP/s/GPU): 377.4 | learning rate: 2.726296E-07 | decoupled learning rate: 6.815741E-07 | global batch size:    64 | lm loss: 3.347663E-02 | loss scale: 1.0 | grad norm: 2.313 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:29:59] iteration      209/30517578 | consumed samples:        13376 | elapsed time per iteration (ms): 35551.2 | throughput per GPU (TFLOP/s/GPU): 373.8 | learning rate: 2.739403E-07 | decoupled learning rate: 6.848508E-07 | global batch size:    64 | lm loss: 3.492966E-02 | loss scale: 1.0 | grad norm: 2.111 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:30:34] iteration      210/30517578 | consumed samples:        13440 | elapsed time per iteration (ms): 34917.0 | throughput per GPU (TFLOP/s/GPU): 380.6 | learning rate: 2.752511E-07 | decoupled learning rate: 6.881276E-07 | global batch size:    64 | lm loss: 3.899939E-02 | loss scale: 1.0 | grad norm: 5.643 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:31:09] iteration      211/30517578 | consumed samples:        13504 | elapsed time per iteration (ms): 34962.0 | throughput per GPU (TFLOP/s/GPU): 380.1 | learning rate: 2.765618E-07 | decoupled learning rate: 6.914044E-07 | global batch size:    64 | lm loss: 3.677457E-02 | loss scale: 1.0 | grad norm: 3.200 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:31:43] iteration      212/30517578 | consumed samples:        13568 | elapsed time per iteration (ms): 33812.0 | throughput per GPU (TFLOP/s/GPU): 393.0 | learning rate: 2.778725E-07 | decoupled learning rate: 6.946812E-07 | global batch size:    64 | lm loss: 3.503047E-02 | loss scale: 1.0 | grad norm: 2.233 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:32:16] iteration      213/30517578 | consumed samples:        13632 | elapsed time per iteration (ms): 33293.9 | throughput per GPU (TFLOP/s/GPU): 399.1 | learning rate: 2.791832E-07 | decoupled learning rate: 6.979580E-07 | global batch size:    64 | lm loss: 3.542204E-02 | loss scale: 1.0 | grad norm: 2.597 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:32:50] iteration      214/30517578 | consumed samples:        13696 | elapsed time per iteration (ms): 33830.0 | throughput per GPU (TFLOP/s/GPU): 392.8 | learning rate: 2.804939E-07 | decoupled learning rate: 7.012348E-07 | global batch size:    64 | lm loss: 3.190135E-02 | loss scale: 1.0 | grad norm: 4.189 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:33:24] iteration      215/30517578 | consumed samples:        13760 | elapsed time per iteration (ms): 33893.7 | throughput per GPU (TFLOP/s/GPU): 392.1 | learning rate: 2.818047E-07 | decoupled learning rate: 7.045116E-07 | global batch size:    64 | lm loss: 3.064042E-02 | loss scale: 1.0 | grad norm: 2.607 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:33:58] iteration      216/30517578 | consumed samples:        13824 | elapsed time per iteration (ms): 34409.5 | throughput per GPU (TFLOP/s/GPU): 386.2 | learning rate: 2.831154E-07 | decoupled learning rate: 7.077884E-07 | global batch size:    64 | lm loss: 3.181824E-02 | loss scale: 1.0 | grad norm: 2.725 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:34:32] iteration      217/30517578 | consumed samples:        13888 | elapsed time per iteration (ms): 33690.0 | throughput per GPU (TFLOP/s/GPU): 394.4 | learning rate: 2.844261E-07 | decoupled learning rate: 7.110652E-07 | global batch size:    64 | lm loss: 2.835493E-02 | loss scale: 1.0 | grad norm: 2.575 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:35:05] iteration      218/30517578 | consumed samples:        13952 | elapsed time per iteration (ms): 33615.0 | throughput per GPU (TFLOP/s/GPU): 395.3 | learning rate: 2.857368E-07 | decoupled learning rate: 7.143420E-07 | global batch size:    64 | lm loss: 2.946433E-02 | loss scale: 1.0 | grad norm: 2.219 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:35:39] iteration      219/30517578 | consumed samples:        14016 | elapsed time per iteration (ms): 33832.0 | throughput per GPU (TFLOP/s/GPU): 392.8 | learning rate: 2.870475E-07 | decoupled learning rate: 7.176188E-07 | global batch size:    64 | lm loss: 2.839071E-02 | loss scale: 1.0 | grad norm: 1.985 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:36:12] iteration      220/30517578 | consumed samples:        14080 | elapsed time per iteration (ms): 33248.8 | throughput per GPU (TFLOP/s/GPU): 399.7 | learning rate: 2.883583E-07 | decoupled learning rate: 7.208956E-07 | global batch size:    64 | lm loss: 2.620753E-02 | loss scale: 1.0 | grad norm: 2.709 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:36:46] iteration      221/30517578 | consumed samples:        14144 | elapsed time per iteration (ms): 33475.0 | throughput per GPU (TFLOP/s/GPU): 397.0 | learning rate: 2.896690E-07 | decoupled learning rate: 7.241724E-07 | global batch size:    64 | lm loss: 2.769919E-02 | loss scale: 1.0 | grad norm: 2.287 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:37:20] iteration      222/30517578 | consumed samples:        14208 | elapsed time per iteration (ms): 34383.5 | throughput per GPU (TFLOP/s/GPU): 386.5 | learning rate: 2.909797E-07 | decoupled learning rate: 7.274492E-07 | global batch size:    64 | lm loss: 2.835234E-02 | loss scale: 1.0 | grad norm: 1.908 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:37:55] iteration      223/30517578 | consumed samples:        14272 | elapsed time per iteration (ms): 35025.2 | throughput per GPU (TFLOP/s/GPU): 379.4 | learning rate: 2.922904E-07 | decoupled learning rate: 7.307260E-07 | global batch size:    64 | lm loss: 2.952814E-02 | loss scale: 1.0 | grad norm: 2.310 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:38:30] iteration      224/30517578 | consumed samples:        14336 | elapsed time per iteration (ms): 34932.4 | throughput per GPU (TFLOP/s/GPU): 380.4 | learning rate: 2.936011E-07 | decoupled learning rate: 7.340028E-07 | global batch size:    64 | lm loss: 2.637128E-02 | loss scale: 1.0 | grad norm: 3.110 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:39:05] iteration      225/30517578 | consumed samples:        14400 | elapsed time per iteration (ms): 35010.4 | throughput per GPU (TFLOP/s/GPU): 379.6 | learning rate: 2.949118E-07 | decoupled learning rate: 7.372796E-07 | global batch size:    64 | lm loss: 2.717193E-02 | loss scale: 1.0 | grad norm: 2.514 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:39:40] iteration      226/30517578 | consumed samples:        14464 | elapsed time per iteration (ms): 34854.0 | throughput per GPU (TFLOP/s/GPU): 381.3 | learning rate: 2.962226E-07 | decoupled learning rate: 7.405564E-07 | global batch size:    64 | lm loss: 2.432855E-02 | loss scale: 1.0 | grad norm: 1.745 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:40:14] iteration      227/30517578 | consumed samples:        14528 | elapsed time per iteration (ms): 34120.9 | throughput per GPU (TFLOP/s/GPU): 389.5 | learning rate: 2.975333E-07 | decoupled learning rate: 7.438332E-07 | global batch size:    64 | lm loss: 2.817962E-02 | loss scale: 1.0 | grad norm: 3.625 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:40:48] iteration      228/30517578 | consumed samples:        14592 | elapsed time per iteration (ms): 34092.5 | throughput per GPU (TFLOP/s/GPU): 389.8 | learning rate: 2.988440E-07 | decoupled learning rate: 7.471100E-07 | global batch size:    64 | lm loss: 2.510570E-02 | loss scale: 1.0 | grad norm: 1.954 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:41:23] iteration      229/30517578 | consumed samples:        14656 | elapsed time per iteration (ms): 34340.2 | throughput per GPU (TFLOP/s/GPU): 387.0 | learning rate: 3.001547E-07 | decoupled learning rate: 7.503868E-07 | global batch size:    64 | lm loss: 2.289378E-02 | loss scale: 1.0 | grad norm: 1.705 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:41:57] iteration      230/30517578 | consumed samples:        14720 | elapsed time per iteration (ms): 34540.3 | throughput per GPU (TFLOP/s/GPU): 384.7 | learning rate: 3.014654E-07 | decoupled learning rate: 7.536636E-07 | global batch size:    64 | lm loss: 2.258041E-02 | loss scale: 1.0 | grad norm: 3.334 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:42:33] iteration      231/30517578 | consumed samples:        14784 | elapsed time per iteration (ms): 35367.7 | throughput per GPU (TFLOP/s/GPU): 375.7 | learning rate: 3.027762E-07 | decoupled learning rate: 7.569404E-07 | global batch size:    64 | lm loss: 2.468747E-02 | loss scale: 1.0 | grad norm: 2.358 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:43:07] iteration      232/30517578 | consumed samples:        14848 | elapsed time per iteration (ms): 34847.6 | throughput per GPU (TFLOP/s/GPU): 381.3 | learning rate: 3.040869E-07 | decoupled learning rate: 7.602172E-07 | global batch size:    64 | lm loss: 2.321853E-02 | loss scale: 1.0 | grad norm: 1.624 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:43:42] iteration      233/30517578 | consumed samples:        14912 | elapsed time per iteration (ms): 34116.8 | throughput per GPU (TFLOP/s/GPU): 389.5 | learning rate: 3.053976E-07 | decoupled learning rate: 7.634940E-07 | global batch size:    64 | lm loss: 2.191973E-02 | loss scale: 1.0 | grad norm: 1.972 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:44:16] iteration      234/30517578 | consumed samples:        14976 | elapsed time per iteration (ms): 34591.4 | throughput per GPU (TFLOP/s/GPU): 384.2 | learning rate: 3.067083E-07 | decoupled learning rate: 7.667708E-07 | global batch size:    64 | lm loss: 2.334087E-02 | loss scale: 1.0 | grad norm: 2.811 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:44:50] iteration      235/30517578 | consumed samples:        15040 | elapsed time per iteration (ms): 34133.8 | throughput per GPU (TFLOP/s/GPU): 389.3 | learning rate: 3.080191E-07 | decoupled learning rate: 7.700476E-07 | global batch size:    64 | lm loss: 2.247638E-02 | loss scale: 1.0 | grad norm: 2.271 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:45:24] iteration      236/30517578 | consumed samples:        15104 | elapsed time per iteration (ms): 33520.1 | throughput per GPU (TFLOP/s/GPU): 396.4 | learning rate: 3.093297E-07 | decoupled learning rate: 7.733244E-07 | global batch size:    64 | lm loss: 2.073021E-02 | loss scale: 1.0 | grad norm: 1.635 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:45:59] iteration      237/30517578 | consumed samples:        15168 | elapsed time per iteration (ms): 34958.7 | throughput per GPU (TFLOP/s/GPU): 380.1 | learning rate: 3.106405E-07 | decoupled learning rate: 7.766012E-07 | global batch size:    64 | lm loss: 2.019789E-02 | loss scale: 1.0 | grad norm: 6.514 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:46:33] iteration      238/30517578 | consumed samples:        15232 | elapsed time per iteration (ms): 34287.8 | throughput per GPU (TFLOP/s/GPU): 387.6 | learning rate: 3.119512E-07 | decoupled learning rate: 7.798780E-07 | global batch size:    64 | lm loss: 2.426008E-02 | loss scale: 1.0 | grad norm: 2.303 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:47:08] iteration      239/30517578 | consumed samples:        15296 | elapsed time per iteration (ms): 35297.4 | throughput per GPU (TFLOP/s/GPU): 376.5 | learning rate: 3.132619E-07 | decoupled learning rate: 7.831548E-07 | global batch size:    64 | lm loss: 1.006127E-01 | loss scale: 1.0 | grad norm: 42.026 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:47:43] iteration      240/30517578 | consumed samples:        15360 | elapsed time per iteration (ms): 34521.5 | throughput per GPU (TFLOP/s/GPU): 384.9 | learning rate: 3.145726E-07 | decoupled learning rate: 7.864316E-07 | global batch size:    64 | lm loss: 2.331042E-02 | loss scale: 1.0 | grad norm: 2.201 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:48:17] iteration      241/30517578 | consumed samples:        15424 | elapsed time per iteration (ms): 34594.5 | throughput per GPU (TFLOP/s/GPU): 384.1 | learning rate: 3.158834E-07 | decoupled learning rate: 7.897084E-07 | global batch size:    64 | lm loss: 2.067553E-02 | loss scale: 1.0 | grad norm: 1.420 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:48:52] iteration      242/30517578 | consumed samples:        15488 | elapsed time per iteration (ms): 34316.5 | throughput per GPU (TFLOP/s/GPU): 387.2 | learning rate: 3.171941E-07 | decoupled learning rate: 7.929852E-07 | global batch size:    64 | lm loss: 1.923723E-02 | loss scale: 1.0 | grad norm: 1.880 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:49:26] iteration      243/30517578 | consumed samples:        15552 | elapsed time per iteration (ms): 34645.3 | throughput per GPU (TFLOP/s/GPU): 383.6 | learning rate: 3.185048E-07 | decoupled learning rate: 7.962620E-07 | global batch size:    64 | lm loss: 2.302731E-02 | loss scale: 1.0 | grad norm: 2.125 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:50:00] iteration      244/30517578 | consumed samples:        15616 | elapsed time per iteration (ms): 33516.1 | throughput per GPU (TFLOP/s/GPU): 396.5 | learning rate: 3.198155E-07 | decoupled learning rate: 7.995388E-07 | global batch size:    64 | lm loss: 2.077906E-02 | loss scale: 1.0 | grad norm: 1.696 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 16:50:34] iteration      245/30517578 | consumed samples:        15680 | elapsed time per iteration (ms): 33639.5 | throughput per GPU (TFLOP/s/GPU): 395.0 | learning rate: 3.211262E-07 | decoupled learning rate: 8.028156E-07 | global batch size:    64 | lm loss: 2.462010E-02 | loss scale: 1.0 | grad norm: 7.967 | number of skipped iterations:   0 | number of nan iterations:   0 |
