 [2025-11-16 17:42:20] iteration        1/30517578 | consumed samples:           64 | elapsed time per iteration (ms): 111053.3 | throughput per GPU (TFLOP/s/GPU): 119.7 | learning rate: 1.310719E-09 | decoupled learning rate: 3.276798E-09 | global batch size:    64 | lm loss: 1.195438E+01 | loss scale: 1.0 | grad norm: 80.507 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:36:43] iteration      191/30517578 | consumed samples:        12224 | elapsed time per iteration (ms): 35997.0 | throughput per GPU (TFLOP/s/GPU): 369.2 | learning rate: 2.503474E-07 | decoupled learning rate: 6.258685E-07 | global batch size:    64 | lm loss: 5.392143E-02 | loss scale: 1.0 | grad norm: 4.477 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:37:20] iteration      192/30517578 | consumed samples:        12288 | elapsed time per iteration (ms): 36212.6 | throughput per GPU (TFLOP/s/GPU): 367.0 | learning rate: 2.516581E-07 | decoupled learning rate: 6.291453E-07 | global batch size:    64 | lm loss: 5.037905E-02 | loss scale: 1.0 | grad norm: 3.369 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:37:55] iteration      193/30517578 | consumed samples:        12352 | elapsed time per iteration (ms): 35333.5 | throughput per GPU (TFLOP/s/GPU): 376.1 | learning rate: 2.529688E-07 | decoupled learning rate: 6.324221E-07 | global batch size:    64 | lm loss: 4.690725E-02 | loss scale: 1.0 | grad norm: 3.245 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:38:32] iteration      194/30517578 | consumed samples:        12416 | elapsed time per iteration (ms): 37091.9 | throughput per GPU (TFLOP/s/GPU): 358.3 | learning rate: 2.542795E-07 | decoupled learning rate: 6.356989E-07 | global batch size:    64 | lm loss: 4.626644E-02 | loss scale: 1.0 | grad norm: 2.923 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:39:07] iteration      195/30517578 | consumed samples:        12480 | elapsed time per iteration (ms): 35211.0 | throughput per GPU (TFLOP/s/GPU): 377.4 | learning rate: 2.555903E-07 | decoupled learning rate: 6.389757E-07 | global batch size:    64 | lm loss: 4.276478E-02 | loss scale: 1.0 | grad norm: 4.430 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:39:43] iteration      196/30517578 | consumed samples:        12544 | elapsed time per iteration (ms): 35932.9 | throughput per GPU (TFLOP/s/GPU): 369.8 | learning rate: 2.569010E-07 | decoupled learning rate: 6.422525E-07 | global batch size:    64 | lm loss: 4.747773E-02 | loss scale: 1.0 | grad norm: 4.221 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:40:19] iteration      197/30517578 | consumed samples:        12608 | elapsed time per iteration (ms): 36016.3 | throughput per GPU (TFLOP/s/GPU): 369.0 | learning rate: 2.582117E-07 | decoupled learning rate: 6.455293E-07 | global batch size:    64 | lm loss: 4.299770E-02 | loss scale: 1.0 | grad norm: 3.350 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:40:54] iteration      198/30517578 | consumed samples:        12672 | elapsed time per iteration (ms): 34598.7 | throughput per GPU (TFLOP/s/GPU): 384.1 | learning rate: 2.595224E-07 | decoupled learning rate: 6.488061E-07 | global batch size:    64 | lm loss: 4.166613E-02 | loss scale: 1.0 | grad norm: 2.789 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:41:29] iteration      199/30517578 | consumed samples:        12736 | elapsed time per iteration (ms): 35049.7 | throughput per GPU (TFLOP/s/GPU): 379.1 | learning rate: 2.608331E-07 | decoupled learning rate: 6.520829E-07 | global batch size:    64 | lm loss: 4.414907E-02 | loss scale: 1.0 | grad norm: 13.472 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:42:03] iteration      200/30517578 | consumed samples:        12800 | elapsed time per iteration (ms): 33683.5 | throughput per GPU (TFLOP/s/GPU): 394.5 | learning rate: 2.621439E-07 | decoupled learning rate: 6.553597E-07 | global batch size:    64 | lm loss: 5.435895E-02 | loss scale: 1.0 | grad norm: 4.931 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:42:36] iteration      201/30517578 | consumed samples:        12864 | elapsed time per iteration (ms): 33055.7 | throughput per GPU (TFLOP/s/GPU): 402.0 | learning rate: 2.634546E-07 | decoupled learning rate: 6.586365E-07 | global batch size:    64 | lm loss: 4.245342E-02 | loss scale: 1.0 | grad norm: 3.460 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:43:09] iteration      202/30517578 | consumed samples:        12928 | elapsed time per iteration (ms): 33061.7 | throughput per GPU (TFLOP/s/GPU): 401.9 | learning rate: 2.647653E-07 | decoupled learning rate: 6.619133E-07 | global batch size:    64 | lm loss: 3.927981E-02 | loss scale: 1.0 | grad norm: 2.699 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:43:42] iteration      203/30517578 | consumed samples:        12992 | elapsed time per iteration (ms): 33145.3 | throughput per GPU (TFLOP/s/GPU): 400.9 | learning rate: 2.660760E-07 | decoupled learning rate: 6.651901E-07 | global batch size:    64 | lm loss: 5.010889E-02 | loss scale: 1.0 | grad norm: 8.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:44:15] iteration      204/30517578 | consumed samples:        13056 | elapsed time per iteration (ms): 33259.6 | throughput per GPU (TFLOP/s/GPU): 399.5 | learning rate: 2.673868E-07 | decoupled learning rate: 6.684669E-07 | global batch size:    64 | lm loss: 3.926712E-02 | loss scale: 1.0 | grad norm: 3.599 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:44:48] iteration      205/30517578 | consumed samples:        13120 | elapsed time per iteration (ms): 33113.2 | throughput per GPU (TFLOP/s/GPU): 401.3 | learning rate: 2.686974E-07 | decoupled learning rate: 6.717437E-07 | global batch size:    64 | lm loss: 4.043043E-02 | loss scale: 1.0 | grad norm: 2.831 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:45:21] iteration      206/30517578 | consumed samples:        13184 | elapsed time per iteration (ms): 33232.0 | throughput per GPU (TFLOP/s/GPU): 399.9 | learning rate: 2.700082E-07 | decoupled learning rate: 6.750205E-07 | global batch size:    64 | lm loss: 3.835060E-02 | loss scale: 1.0 | grad norm: 2.871 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:45:54] iteration      207/30517578 | consumed samples:        13248 | elapsed time per iteration (ms): 32929.4 | throughput per GPU (TFLOP/s/GPU): 403.5 | learning rate: 2.713189E-07 | decoupled learning rate: 6.782973E-07 | global batch size:    64 | lm loss: 3.667367E-02 | loss scale: 1.0 | grad norm: 2.584 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:46:27] iteration      208/30517578 | consumed samples:        13312 | elapsed time per iteration (ms): 33033.0 | throughput per GPU (TFLOP/s/GPU): 402.3 | learning rate: 2.726296E-07 | decoupled learning rate: 6.815741E-07 | global batch size:    64 | lm loss: 3.264838E-02 | loss scale: 1.0 | grad norm: 2.262 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:47:01] iteration      209/30517578 | consumed samples:        13376 | elapsed time per iteration (ms): 33520.1 | throughput per GPU (TFLOP/s/GPU): 396.4 | learning rate: 2.739403E-07 | decoupled learning rate: 6.848508E-07 | global batch size:    64 | lm loss: 3.532944E-02 | loss scale: 1.0 | grad norm: 3.494 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:47:35] iteration      210/30517578 | consumed samples:        13440 | elapsed time per iteration (ms): 33994.0 | throughput per GPU (TFLOP/s/GPU): 390.9 | learning rate: 2.752511E-07 | decoupled learning rate: 6.881276E-07 | global batch size:    64 | lm loss: 3.940896E-02 | loss scale: 1.0 | grad norm: 3.070 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:48:10] iteration      211/30517578 | consumed samples:        13504 | elapsed time per iteration (ms): 34796.8 | throughput per GPU (TFLOP/s/GPU): 381.9 | learning rate: 2.765618E-07 | decoupled learning rate: 6.914044E-07 | global batch size:    64 | lm loss: 3.572142E-02 | loss scale: 1.0 | grad norm: 2.435 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:48:44] iteration      212/30517578 | consumed samples:        13568 | elapsed time per iteration (ms): 34696.7 | throughput per GPU (TFLOP/s/GPU): 383.0 | learning rate: 2.778725E-07 | decoupled learning rate: 6.946812E-07 | global batch size:    64 | lm loss: 3.419906E-02 | loss scale: 1.0 | grad norm: 2.508 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:49:19] iteration      213/30517578 | consumed samples:        13632 | elapsed time per iteration (ms): 34574.4 | throughput per GPU (TFLOP/s/GPU): 384.3 | learning rate: 2.791832E-07 | decoupled learning rate: 6.979580E-07 | global batch size:    64 | lm loss: 3.718522E-02 | loss scale: 1.0 | grad norm: 3.275 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:49:53] iteration      214/30517578 | consumed samples:        13696 | elapsed time per iteration (ms): 34185.1 | throughput per GPU (TFLOP/s/GPU): 388.7 | learning rate: 2.804939E-07 | decoupled learning rate: 7.012348E-07 | global batch size:    64 | lm loss: 3.156866E-02 | loss scale: 1.0 | grad norm: 2.527 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:50:28] iteration      215/30517578 | consumed samples:        13760 | elapsed time per iteration (ms): 34806.2 | throughput per GPU (TFLOP/s/GPU): 381.8 | learning rate: 2.818047E-07 | decoupled learning rate: 7.045116E-07 | global batch size:    64 | lm loss: 2.842100E-02 | loss scale: 1.0 | grad norm: 2.242 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:51:02] iteration      216/30517578 | consumed samples:        13824 | elapsed time per iteration (ms): 34408.1 | throughput per GPU (TFLOP/s/GPU): 386.2 | learning rate: 2.831154E-07 | decoupled learning rate: 7.077884E-07 | global batch size:    64 | lm loss: 2.949142E-02 | loss scale: 1.0 | grad norm: 2.128 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:51:39] iteration      217/30517578 | consumed samples:        13888 | elapsed time per iteration (ms): 36689.0 | throughput per GPU (TFLOP/s/GPU): 362.2 | learning rate: 2.844261E-07 | decoupled learning rate: 7.110652E-07 | global batch size:    64 | lm loss: 2.733804E-02 | loss scale: 1.0 | grad norm: 2.443 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:52:15] iteration      218/30517578 | consumed samples:        13952 | elapsed time per iteration (ms): 36229.5 | throughput per GPU (TFLOP/s/GPU): 366.8 | learning rate: 2.857368E-07 | decoupled learning rate: 7.143420E-07 | global batch size:    64 | lm loss: 2.879309E-02 | loss scale: 1.0 | grad norm: 2.072 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:52:52] iteration      219/30517578 | consumed samples:        14016 | elapsed time per iteration (ms): 36684.5 | throughput per GPU (TFLOP/s/GPU): 362.2 | learning rate: 2.870475E-07 | decoupled learning rate: 7.176188E-07 | global batch size:    64 | lm loss: 2.832620E-02 | loss scale: 1.0 | grad norm: 2.020 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:53:28] iteration      220/30517578 | consumed samples:        14080 | elapsed time per iteration (ms): 36107.6 | throughput per GPU (TFLOP/s/GPU): 368.0 | learning rate: 2.883583E-07 | decoupled learning rate: 7.208956E-07 | global batch size:    64 | lm loss: 2.676486E-02 | loss scale: 1.0 | grad norm: 4.207 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:54:03] iteration      221/30517578 | consumed samples:        14144 | elapsed time per iteration (ms): 34649.4 | throughput per GPU (TFLOP/s/GPU): 383.5 | learning rate: 2.896690E-07 | decoupled learning rate: 7.241724E-07 | global batch size:    64 | lm loss: 2.860862E-02 | loss scale: 1.0 | grad norm: 2.513 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:54:37] iteration      222/30517578 | consumed samples:        14208 | elapsed time per iteration (ms): 34520.1 | throughput per GPU (TFLOP/s/GPU): 385.0 | learning rate: 2.909797E-07 | decoupled learning rate: 7.274492E-07 | global batch size:    64 | lm loss: 2.846079E-02 | loss scale: 1.0 | grad norm: 1.863 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:55:13] iteration      223/30517578 | consumed samples:        14272 | elapsed time per iteration (ms): 35794.1 | throughput per GPU (TFLOP/s/GPU): 371.3 | learning rate: 2.922904E-07 | decoupled learning rate: 7.307260E-07 | global batch size:    64 | lm loss: 2.984858E-02 | loss scale: 1.0 | grad norm: 2.321 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:55:48] iteration      224/30517578 | consumed samples:        14336 | elapsed time per iteration (ms): 34853.4 | throughput per GPU (TFLOP/s/GPU): 381.3 | learning rate: 2.936011E-07 | decoupled learning rate: 7.340028E-07 | global batch size:    64 | lm loss: 2.733116E-02 | loss scale: 1.0 | grad norm: 4.648 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:56:22] iteration      225/30517578 | consumed samples:        14400 | elapsed time per iteration (ms): 34165.8 | throughput per GPU (TFLOP/s/GPU): 388.9 | learning rate: 2.949118E-07 | decoupled learning rate: 7.372796E-07 | global batch size:    64 | lm loss: 2.766537E-02 | loss scale: 1.0 | grad norm: 2.882 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:56:56] iteration      226/30517578 | consumed samples:        14464 | elapsed time per iteration (ms): 33784.6 | throughput per GPU (TFLOP/s/GPU): 393.3 | learning rate: 2.962226E-07 | decoupled learning rate: 7.405564E-07 | global batch size:    64 | lm loss: 2.492775E-02 | loss scale: 1.0 | grad norm: 1.915 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:57:31] iteration      227/30517578 | consumed samples:        14528 | elapsed time per iteration (ms): 34931.6 | throughput per GPU (TFLOP/s/GPU): 380.4 | learning rate: 2.975333E-07 | decoupled learning rate: 7.438332E-07 | global batch size:    64 | lm loss: 2.772753E-02 | loss scale: 1.0 | grad norm: 3.420 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:58:05] iteration      228/30517578 | consumed samples:        14592 | elapsed time per iteration (ms): 33719.4 | throughput per GPU (TFLOP/s/GPU): 394.1 | learning rate: 2.988440E-07 | decoupled learning rate: 7.471100E-07 | global batch size:    64 | lm loss: 2.487566E-02 | loss scale: 1.0 | grad norm: 1.944 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:58:39] iteration      229/30517578 | consumed samples:        14656 | elapsed time per iteration (ms): 34868.4 | throughput per GPU (TFLOP/s/GPU): 381.1 | learning rate: 3.001547E-07 | decoupled learning rate: 7.503868E-07 | global batch size:    64 | lm loss: 2.255103E-02 | loss scale: 1.0 | grad norm: 1.677 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:59:13] iteration      230/30517578 | consumed samples:        14720 | elapsed time per iteration (ms): 33160.4 | throughput per GPU (TFLOP/s/GPU): 400.7 | learning rate: 3.014654E-07 | decoupled learning rate: 7.536636E-07 | global batch size:    64 | lm loss: 2.244172E-02 | loss scale: 1.0 | grad norm: 3.397 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 19:59:46] iteration      231/30517578 | consumed samples:        14784 | elapsed time per iteration (ms): 33475.7 | throughput per GPU (TFLOP/s/GPU): 397.0 | learning rate: 3.027762E-07 | decoupled learning rate: 7.569404E-07 | global batch size:    64 | lm loss: 2.425757E-02 | loss scale: 1.0 | grad norm: 2.187 | number of skipped iterations:   0 | number of nan iterations:   0 |
